Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label
0.537386,0043,8,0,0,0,0,0,0,0,0,0
0.53763,0044,8,0,0,255,111,0,0,0,0,0
0.537874,0350,8,32,196,121,123,0,0,227,0,0
0.539192,05a0,0,0,0,0,0,0,0,0,0,0
0.539441,05a0,8,0,0,0,0,0,0,0,0,0
0.539883,043f,8,80,96,255,75,160,9,0,0,0
0.540106,0370,8,32,0,128,255,0,0,100,0,0
0.540353,0440,8,80,0,0,255,164,9,0,0,0
0.540629,0316,8,33,244,10,33,26,0,127,0,0
0.540872,018f,8,41,33,0,0,69,0,0,0,0
0.541102,0080,8,23,244,10,33,26,33,25,0,0
0.541349,0081,8,132,96,0,0,0,0,249,0,0
0.541579,0260,8,33,0,48,255,147,97,19,0,0
0.541812,02a0,8,0,96,157,219,12,186,2,0,0
0.542056,0329,8,167,127,140,17,47,0,16,0,0
0.542303,0382,8,254,15,0,0,0,0,4,0,0
0.542549,04b1,8,1,0,0,0,0,0,1,0,0
0.542797,0164,8,8,0,0,0,0,7,15,0,0
0.543036,04f2,8,0,240,56,0,0,0,141,0,0
0.543273,0545,8,15,0,140,52,0,54,0,0,0
0.545459,02b0,5,0,0,7,102,0,0,0,0,0
0.545669,0165,8,216,127,0,0,0,6,174,0,0
0.546331,0153,8,128,16,255,0,255,224,110,0,0
0.546564,01f1,8,0,0,0,0,0,0,0,0,0
0.546798,0220,8,3,2,4,12,0,57,16,0,0
0.549472,05a2,0,0,0,0,0,0,0,0,0,0
0.549711,04f0,8,0,28,0,0,206,210,4,0,0
0.549952,0370,8,32,0,128,255,0,0,40,0,0
0.550195,0316,8,33,188,10,32,26,0,127,0,0
0.550441,0110,8,60,48,9,0,0,0,0,0,0
0.550671,0080,8,23,188,10,33,26,32,218,0,0
0.550911,0081,8,132,96,0,0,0,0,234,0,0
0.551151,018f,8,41,32,0,0,69,0,0,0,0
0.55139,0260,8,32,0,48,255,147,97,35,0,0
0.551624,02a0,8,0,96,157,219,12,186,2,0,0
0.551859,0329,8,167,127,140,17,47,0,16,0,0
0.552098,043f,8,80,96,255,75,160,9,0,0,0
0.552343,0440,8,160,0,0,255,160,9,0,0,0
0.552591,04b0,8,0,0,0,0,0,0,0,0,0
0.552841,0164,8,8,0,0,0,0,8,0,0,0
0.553073,0545,8,15,0,140,52,0,51,0,0,0
0.553235,05a2,4,0,165,1,0,0,0,0,0,0
0.555444,02b0,5,0,0,7,87,0,0,0,0,0
0.555655,0165,8,232,127,0,0,0,7,158,0,0
0.556256,0153,8,128,16,255,0,255,0,142,0,0
0.556475,0220,8,3,251,3,9,0,57,16,0,0
0.556968,0350,8,32,212,121,123,0,0,243,0,0
0.559424,0587,8,0,0,0,0,0,0,13,0,0
0.559668,04f2,8,0,240,56,0,0,0,142,0,0
0.559901,0316,8,33,156,10,32,26,0,127,0,0
0.559992,0153,0,0,0,0,0,0,0,0,0,0
0.560235,0080,8,23,156,10,33,26,32,235,0,0
0.560477,0081,8,132,96,0,0,0,0,219,0,0
0.560711,0153,8,128,16,255,0,255,0,142,0,0
0.560949,018f,8,41,32,0,0,69,0,0,0,0
0.561189,0260,8,32,0,48,255,147,97,50,0,0
0.56142,02a0,8,0,96,157,219,12,186,2,0,0
0.561663,0329,8,167,127,140,17,47,0,16,0,0
0.561901,0370,8,32,0,128,255,0,0,236,0,0
0.562145,0382,8,254,15,0,0,0,0,8,0,0
0.562383,043f,8,80,96,255,75,156,9,0,0,0
0.562629,0440,8,240,0,0,255,156,9,0,0,0
0.562878,04b1,8,1,0,0,0,0,0,1,0,0
0.563124,0164,8,8,0,0,0,0,9,1,0,0
0.563353,0545,8,15,0,139,54,0,53,0,0,0
0.563589,00a0,8,118,200,10,0,38,0,2,0,0
0.56383,00a1,8,134,128,128,40,0,0,0,0,0
0.565453,02b0,5,0,0,7,184,0,0,0,0,0
0.565665,0165,8,232,127,0,0,0,8,145,0,0
0.566163,0153,8,128,16,255,0,255,16,158,0,0
0.566397,01f1,8,0,0,0,0,0,0,0,0,0
0.566635,0220,8,3,249,3,9,0,57,16,0,0
0.569719,04f0,8,0,30,0,0,206,210,4,0,0
0.569929,0316,8,33,156,10,32,26,0,127,0,0
0.570164,0260,8,32,0,48,255,147,97,5,0,0
0.570398,018f,8,41,32,0,0,69,0,0,0,0
0.570641,0080,8,23,156,10,33,26,32,220,0,0
0.570882,0081,8,132,96,0,0,0,0,204,0,0
0.570963,0164,0,0,0,0,0,0,0,0,0,0
0.571215,02a0,8,0,96,157,219,12,186,2,0,0
0.571454,0329,8,167,127,140,17,47,0,16,0,0
0.571695,0370,8,32,0,128,255,0,0,160,0,0
0.571936,043f,8,80,96,255,75,152,9,0,0,0
0.572173,0440,8,0,0,0,255,152,9,0,0,0
0.572426,04b0,8,0,0,0,0,0,0,0,0,0
0.572671,0164,8,8,0,0,0,0,10,2,0,0
0.572909,0545,8,24,0,139,53,0,52,0,0,0
0.575495,02b0,5,0,0,7,169,0,0,0,0,0
0.575713,0165,8,232,127,0,0,0,9,144,0,0
0.576073,0153,8,128,16,255,0,255,32,174,0,0
0.576302,0220,8,3,252,3,9,0,57,16,0,0
0.577052,0350,8,32,228,121,123,0,0,195,0,0
0.579676,04f2,8,0,240,56,0,0,0,143,0,0
0.579903,043f,8,80,96,255,75,148,9,0,0,0
0.580139,0316,8,33,156,10,32,26,0,127,0,0
0.580378,0329,8,167,127,140,17,46,0,16,0,0
0.580615,0080,8,23,156,10,33,26,32,205,0,0
0.580856,0081,8,132,96,0,0,0,0,189,0,0
0.58109,018f,8,41,32,0,0,69,0,0,0,0
0.581177,01f1,0,0,0,0,0,0,0,0,0,0
0.581428,0260,8,32,0,48,255,147,97,20,0,0
0.581683,01f1,8,0,0,0,0,0,0,0,0,0
0.581914,02a0,8,0,96,157,219,12,186,2,0,0
0.582152,0370,8,32,0,128,255,0,0,100,0,0
0.582399,0382,8,254,15,0,0,0,0,12,0,0
0.582643,0440,8,80,0,0,255,148,9,0,0,0
0.582891,04b1,8,1,0,0,0,0,0,1,0,0
0.583138,0164,8,8,0,0,0,0,11,3,0,0
0.583371,0545,8,24,0,139,52,0,51,0,0,0
0.585423,02b0,5,0,0,7,154,0,0,0,0,0
0.585649,0165,8,232,127,0,0,0,10,147,0,0
0.58599,0153,8,128,16,255,0,255,48,190,0,0
0.586232,01f1,8,0,0,0,0,0,0,0,0,0
0.586461,0220,8,3,252,3,9,0,57,16,0,0
0.58991,043f,8,80,96,255,75,144,9,0,0,0
0.590117,0316,8,33,186,10,33,26,0,127,0,0
0.590349,0329,8,167,127,140,17,46,0,16,0,0
0.590581,0080,8,23,186,10,33,26,33,174,0,0
0.590827,0081,8,132,96,0,0,0,0,174,0,0
0.59107,018f,8,41,33,0,0,69,0,0,0,0
0.591157,0220,0,0,0,0,0,0,0,0,0,0
0.591407,0260,8,33,0,48,255,147,95,37,0,0
0.591637,0220,8,3,252,3,9,0,57,16,0,0
0.591875,02a0,8,0,96,157,219,12,186,2,0,0
0.592121,0370,8,32,0,128,255,0,0,40,0,0
0.59236,0440,8,160,0,0,255,144,9,0,0,0
0.592611,04b0,8,0,0,0,0,0,0,0,0,0
0.592856,0164,8,8,0,0,0,0,12,4,0,0
0.593101,04f0,8,0,32,0,0,206,210,4,0,0
0.593335,0545,8,24,0,139,54,0,58,0,0,0
0.59358,04f1,8,22,0,0,0,0,0,0,0,0
0.593848,051a,8,3,0,0,0,0,0,0,0,0
0.594114,0690,8,0,1,32,160,0,0,8,0,0
0.595388,05e4,3,2,0,0,0,0,0,0,0,0
0.595651,0165,8,232,127,0,0,0,11,147,0,0
0.595782,02b0,5,0,0,7,235,0,0,0,0,0
0.596022,0153,8,128,16,255,0,255,64,206,0,0
0.596259,0220,8,3,255,3,12,0,57,16,0,0
0.596981,0350,8,32,244,121,123,0,0,211,0,0
0.599746,04f2,8,0,0,56,0,0,0,144,0,0
0.599958,0370,8,32,0,128,255,0,0,236,0,0
0.600196,043f,8,80,96,255,75,144,9,0,0,0
0.600429,02a0,8,0,96,157,219,12,186,2,0,0
0.600603,0120,4,0,0,0,0,0,0,0,0,0
0.600838,0080,8,23,186,10,33,26,33,159,0,0
0.601086,0081,8,132,96,0,0,0,0,159,0,0
0.601323,018f,8,41,33,0,0,69,0,0,0,0
0.601562,0260,8,33,0,48,255,147,95,52,0,0
0.601647,02c0,0,0,0,0,0,0,0,0,0,0
0.601918,02c0,8,0,0,0,0,0,0,0,0,0
0.602154,0316,8,33,186,10,33,26,0,127,0,0
0.602383,0329,8,167,127,140,17,46,0,16,0,0
0.602632,0382,8,254,15,0,0,0,0,0,0,0
0.602881,0440,8,240,0,0,255,144,9,0,0,0
0.60313,04b1,8,1,0,0,0,0,0,1,0,0
0.603378,0164,8,8,0,0,0,0,13,5,0,0
0.60362,0517,8,0,0,0,0,0,0,0,0,0
0.603855,0545,8,24,0,139,54,0,58,0,0,0
0.604101,059b,8,0,0,0,0,0,0,76,0,0
0.605417,02b0,5,0,0,7,252,0,0,0,0,0
0.605652,0165,8,232,127,0,0,0,12,149,0,0
0.605864,0153,8,128,16,255,0,255,80,222,0,0
0.606117,01f1,8,0,0,0,0,0,0,0,0,0
0.606354,0220,8,3,254,3,9,0,57,16,0,0
0.609786,04f0,8,0,34,0,0,206,210,4,0,0
0.609987,0316,8,33,214,10,33,26,0,127,0,0
0.610221,02a0,8,0,96,157,219,12,186,2,0,0
0.610462,0080,8,23,214,10,33,26,33,160,0,0
0.610708,0081,8,132,96,0,0,0,0,128,0,0
0.610956,018f,8,41,33,0,0,69,0,0,0,0
0.611192,0260,8,33,0,48,255,147,95,7,0,0
0.611422,0329,8,167,127,140,17,46,0,16,0,0
0.611666,0370,8,32,0,128,255,0,0,160,0,0
0.611905,043f,8,80,96,255,75,148,9,0,0,0
0.612143,0440,8,0,0,0,255,152,9,0,0,0
0.612395,04b0,8,0,0,0,0,0,0,0,0,0
0.612643,0164,8,8,0,0,0,0,14,6,0,0
0.612726,04b0,0,0,0,0,0,0,0,0,0,0
0.612989,04b0,8,0,0,0,0,0,0,0,0,0
0.613241,0510,8,0,0,0,0,0,0,0,0,0
0.613474,0545,8,24,0,140,54,0,58,0,0,0
0.615452,02b0,5,0,0,7,237,0,0,0,0,0
0.615657,0165,8,232,127,0,0,0,13,148,0,0
0.615897,0153,8,128,16,255,0,255,96,238,0,0
0.616136,0220,8,3,1,4,9,0,57,16,0,0
0.616984,0350,8,32,4,121,123,0,0,35,0,0
0.619706,04f2,8,0,0,56,0,0,0,145,0,0
0.619909,0370,8,32,0,128,255,0,0,100,0,0
0.620138,0316,8,33,214,10,33,26,0,127,0,0
0.620375,0329,8,167,127,140,17,46,0,16,0,0
0.620618,0080,8,23,214,10,33,26,33,145,0,0
0.620856,0081,8,132,96,0,0,0,0,113,0,0
0.621099,018f,8,41,33,0,0,69,0,0,0,0
0.621339,0260,8,33,0,48,255,147,95,22,0,0
0.621573,02a0,8,0,96,157,219,12,186,2,0,0
0.621818,0382,8,254,15,0,0,0,0,4,0,0
0.622055,043f,8,80,96,255,75,148,9,0,0,0
0.622299,0440,8,80,0,0,255,152,9,0,0,0
0.622545,04b1,8,1,0,0,0,0,0,1,0,0
0.622794,0164,8,8,0,0,0,0,15,7,0,0
0.622881,04b1,0,0,0,0,0,0,0,0,0,0
0.623142,04b1,8,1,0,0,0,0,0,1,0,0
0.623373,0545,8,24,0,140,53,0,57,0,0,0
0.625461,02b0,5,0,0,7,206,0,0,0,0,0
0.625672,0153,8,128,16,255,0,255,112,254,0,0
0.625909,0165,8,232,127,0,0,0,14,151,0,0
0.626161,01f1,8,0,0,0,0,0,0,0,0,0
0.626397,0220,8,3,6,4,9,0,57,16,0,0
0.629712,04f0,8,0,36,0,0,206,210,4,0,0
0.629924,043f,8,80,96,255,75,148,9,0,0,0
0.630168,0370,8,32,0,128,255,0,0,40,0,0
0.630413,0440,8,160,0,0,255,148,9,0,0,0
0.630669,04b0,8,0,0,0,0,0,0,0,0,0
0.630916,0164,8,8,0,0,0,0,0,8,0,0
0.631149,02a0,8,0,96,157,219,12,186,2,0,0
0.631381,0080,8,23,188,10,33,26,33,66,0,0
0.631619,0081,8,132,96,0,0,0,0,98,0,0
0.631868,018f,8,41,33,0,0,69,0,0,0,0
0.632104,0260,8,33,0,48,255,147,101,46,0,0
0.632333,0316,8,33,188,10,33,26,0,127,0,0
0.632564,0329,8,167,127,140,17,46,0,16,0,0
0.63281,0545,8,24,0,140,58,0,58,0,0,0
0.632891,05a0,0,0,0,0,0,0,0,0,0,0
0.633155,05a0,8,0,0,0,0,0,0,0,0,0
0.635485,02b0,5,0,0,7,255,0,0,0,0,0
0.635695,0153,8,128,16,255,0,255,128,14,0,0
0.635936,0165,8,232,127,0,0,0,15,150,0,0
0.636176,0220,8,3,6,4,9,0,57,16,0,0
0.636309,05f0,2,0,0,0,0,0,0,0,0,0
0.636867,02c0,8,0,0,0,0,0,0,0,0,0
0.637083,0350,8,32,20,121,123,0,0,51,0,0
0.639877,0316,8,33,188,10,33,26,0,127,0,0
0.640093,018f,8,41,33,0,0,69,0,0,0,0
0.640324,0260,8,33,0,48,255,147,101,61,0,0
0.640565,0080,8,23,188,10,33,26,33,51,0,0
0.640802,0081,8,132,96,0,0,0,0,83,0,0
0.641029,02a0,8,0,96,157,219,12,186,2,0,0
0.641269,0329,8,167,127,140,17,46,0,16,0,0
0.641511,0370,8,32,0,128,255,0,0,236,0,0
0.641756,0382,8,254,15,0,0,0,0,8,0,0
0.641994,043f,8,80,96,255,75,148,9,0,0,0
0.642241,0440,8,240,0,0,255,148,9,0,0,0
0.642486,04b1,8,1,0,0,0,0,0,1,0,0
0.642737,0164,8,8,0,0,0,0,1,9,0,0
0.642979,04f2,8,0,0,56,0,0,0,146,0,0
0.643215,0545,8,24,0,138,59,0,59,0,0,0
0.643305,05a2,0,0,0,0,0,0,0,0,0,0
0.643478,05a2,4,0,165,1,0,0,0,0,0,0
0.645419,02b0,5,0,0,7,32,0,0,0,0,0
0.645651,0153,8,128,16,255,0,255,144,30,0,0
0.645866,0165,8,232,127,0,0,0,0,153,0,0
0.646118,01f1,8,0,0,0,0,0,0,0,0,0
0.646353,0220,8,3,255,3,12,0,57,16,0,0
0.649655,04f0,8,0,38,0,0,206,210,4,0,0
0.649871,043f,8,80,96,255,75,144,9,0,0,0
0.650102,0260,8,33,0,48,255,147,101,0,0,0
0.65034,02a0,8,0,96,157,219,12,186,2,0,0
0.650575,0080,8,23,158,10,33,26,33,36,0,0
0.65082,0081,8,132,96,0,0,0,0,68,0,0
0.651061,0110,8,60,48,9,0,0,0,0,0,0
0.6513,018f,8,41,33,0,0,69,0,0,0,0
0.651531,0316,8,33,158,10,33,26,0,127,0,0
0.651765,0329,8,167,127,140,17,46,0,16,0,0
0.652009,0370,8,32,0,128,255,0,0,160,0,0
0.652247,0440,8,0,0,0,255,144,9,0,0,0
0.652501,04b0,8,0,0,0,0,0,0,0,0,0
0.652747,0164,8,8,0,0,0,0,2,10,0,0
0.652982,0545,8,24,0,139,59,0,59,0,0,0
0.653326,0153,0,0,0,0,0,0,0,0,0,0
0.653572,0153,8,128,16,255,0,255,144,30,0,0
0.655443,0153,8,128,16,255,0,255,160,46,0,0
0.655655,0165,8,232,127,0,0,0,1,152,0,0
0.655888,0220,8,3,249,3,9,0,57,16,0,0
0.656075,02b0,5,0,0,7,17,0,0,0,0,0
0.657034,0350,8,32,36,121,123,0,0,3,0,0
0.659433,0587,8,0,0,0,0,0,0,14,0,0
0.659659,04f2,8,0,0,56,0,0,0,147,0,0
0.659925,043f,8,80,96,255,75,140,9,0,0,0
0.660162,0316,8,33,158,10,33,26,0,127,0,0
0.660393,0329,8,167,127,140,17,46,0,16,0,0
0.660563,0050,4,130,0,0,0,0,0,0,0,0
0.660804,0080,8,23,158,10,33,26,33,21,0,0
0.661039,0081,8,132,96,0,0,0,0,53,0,0
0.661287,018f,8,41,33,0,0,69,0,0,0,0
0.661517,0260,8,33,0,48,255,147,101,31,0,0
0.661753,02a0,8,0,96,157,219,12,186,2,0,0
0.661994,0370,8,32,0,128,255,0,0,100,0,0
0.662239,0382,8,254,15,0,0,0,0,12,0,0
0.662486,0440,8,80,0,0,255,140,9,0,0,0
0.662733,04b1,8,1,0,0,0,0,0,1,0,0
0.662986,0164,8,8,0,0,0,0,3,11,0,0
0.663222,0545,8,24,0,138,59,0,59,0,0,0
0.663726,00a0,8,118,214,10,0,37,0,2,0,0
0.663955,00a1,8,134,128,128,39,0,0,0,0,0
0.664038,0164,0,0,0,0,0,0,0,0,0,0
0.664302,0164,8,8,0,0,0,0,3,11,0,0
0.665348,0153,8,128,16,255,0,255,176,62,0,0
0.665612,0165,8,248,127,0,0,0,2,139,0,0
0.665816,01f1,8,0,0,0,0,0,0,0,0,0
0.666055,0220,8,3,249,3,12,0,57,16,0,0
0.666237,02b0,5,0,0,7,34,0,0,0,0,0
0.669711,04f0,8,0,40,0,0,206,210,4,0,0
0.669922,043f,8,80,96,255,75,140,9,0,0,0
0.670154,0316,8,33,158,10,33,26,0,127,0,0
0.670399,02a0,8,0,96,157,219,12,186,2,0,0
0.670642,0018,8,0,1,112,1,0,32,16,0,0
0.670871,0080,8,23,158,10,33,26,33,6,0,0
0.671117,0081,8,132,96,0,0,0,0,38,0,0
0.671362,018f,8,41,33,0,0,69,0,0,0,0
0.671596,0260,8,33,0,48,255,147,101,46,0,0
0.671828,0329,8,167,127,140,17,46,0,16,0,0
0.67207,0370,8,32,0,128,255,0,0,40,0,0
0.672309,0440,8,160,0,0,255,140,9,0,0,0
0.672563,04b0,8,0,0,0,0,0,0,0,0,0
0.672815,0164,8,8,0,0,0,0,4,12,0,0
0.673046,0545,8,15,0,137,59,0,59,0,0,0
0.673946,01f1,0,0,0,0,0,0,0,0,0,0
0.674198,01f1,8,0,0,0,0,0,0,0,0,0
0.675285,0153,8,128,16,255,0,255,192,78,0,0
0.67549,0220,8,3,252,3,9,0,57,16,0,0
0.675732,0165,8,248,127,0,0,0,3,138,0,0
0.675915,02b0,5,0,0,7,3,0,0,0,0,0
0.67699,0350,8,32,52,121,123,0,0,19,0,0
0.679794,04f2,8,0,0,56,0,0,0,148,0,0
0.679997,02a0,8,0,96,157,219,12,186,2,0,0
0.68023,0260,8,33,0,48,255,147,97,49,0,0
0.680471,0080,8,23,182,10,33,26,33,87,0,0
0.680707,0081,8,132,96,0,0,0,0,23,0,0
0.680949,018f,8,41,33,0,0,69,0,0,0,0
0.68119,0316,8,33,182,10,33,26,0,127,0,0
0.681418,0329,8,167,127,140,17,46,0,16,0,0
0.681657,0370,8,32,0,128,255,0,0,236,0,0
0.68191,0382,8,254,15,0,0,0,0,0,0,0
0.682152,043f,8,80,96,255,75,140,9,0,0,0
0.682393,0440,8,240,0,0,255,140,9,0,0,0
0.68264,04b1,8,1,0,0,0,0,0,1,0,0
0.682889,0164,8,8,0,0,0,0,5,13,0,0
0.683119,0545,8,15,0,139,55,0,58,0,0,0
0.684237,0220,0,0,0,0,0,0,0,0,0,0
0.684472,0220,8,3,252,3,9,0,57,16,0,0
0.685188,0153,8,128,16,255,0,255,208,94,0,0
0.685422,01f1,8,0,0,0,0,0,0,0,0,0
0.685659,0165,8,248,127,0,0,0,4,142,0,0
0.685894,0220,8,3,252,3,9,0,57,16,0,0
0.686069,02b0,5,0,0,7,116,0,0,0,0,0
0.689937,0316,8,33,214,10,33,26,0,127,0,0
0.690135,0260,8,33,0,48,255,147,97,4,0,0
0.690383,018f,8,41,33,0,0,69,0,0,0,0
0.690625,0080,8,23,214,10,33,26,33,40,0,0
0.690859,0081,8,132,96,0,0,0,0,8,0,0
0.691094,02a0,8,0,96,157,219,12,186,2,0,0
0.691331,0329,8,167,127,140,17,46,0,16,0,0
0.691569,0370,8,32,0,128,255,0,0,160,0,0
0.69181,043f,8,80,96,255,75,136,9,0,0,0
0.692054,0440,8,0,0,0,255,136,9,0,0,0
0.692303,04b0,8,0,0,0,0,0,0,0,0,0
0.692555,0164,8,8,0,0,0,0,6,14,0,0
0.692798,04f0,8,0,42,0,0,206,210,4,0,0
0.693031,0545,8,15,0,139,55,0,58,0,0,0
0.693273,04f1,8,22,0,0,0,0,0,0,0,0
0.693534,0690,8,0,1,32,160,0,4,8,0,0
0.694522,02c0,0,0,0,0,0,0,0,0,0,0
0.694778,02c0,8,0,0,0,0,0,0,0,0,0
0.695088,0153,8,128,16,255,0,255,224,110,0,0
0.695324,0220,8,3,253,3,12,0,57,16,0,0
0.69556,0165,8,232,127,0,0,0,5,159,0,0
0.695742,02b0,5,0,0,7,85,0,0,0,0,0
0.695897,05e4,3,2,0,0,0,0,0,0,0,0
0.697002,0350,8,32,68,121,123,0,0,99,0,0
0.699743,04f2,8,0,16,56,0,0,0,149,0,0
0.699953,0370,8,32,0,128,255,0,0,100,0,0
0.700185,0316,8,33,214,10,33,26,0,127,0,0
0.700426,0329,8,167,127,140,17,47,0,16,0,0
0.700652,0080,8,23,214,10,33,26,33,25,0,0
0.7009,0081,8,132,96,0,0,0,0,249,0,0
0.70114,018f,8,41,33,0,0,69,0,0,0,0
0.701371,0260,8,33,0,48,255,147,97,19,0,0
0.701603,02a0,8,0,96,157,219,12,186,2,0,0
0.701853,0382,8,254,15,0,0,0,0,4,0,0
0.702093,043f,8,80,96,255,75,136,9,0,0,0
0.702342,0440,8,80,0,0,255,140,9,0,0,0
0.702591,04b1,8,1,0,0,0,0,0,1,0,0
0.702835,0164,8,8,0,0,0,0,7,15,0,0
0.703072,0545,8,15,0,140,55,0,58,0,0,0
0.703326,059b,8,0,0,0,0,0,0,0,0,0
0.704818,04b0,0,0,0,0,0,0,0,0,0,0
0.705067,04b0,8,0,0,0,0,0,0,0,0,0
0.705305,0153,8,128,16,255,0,255,0,142,0,0
0.705535,0165,8,232,127,0,0,0,6,156,0,0
0.705786,01f1,8,0,0,0,0,0,0,0,0,0
0.706021,0220,8,3,2,4,12,0,59,16,0,0
0.706203,02b0,5,0,0,7,70,0,0,0,0,0
0.709715,04f0,8,0,44,0,0,206,210,4,0,0
0.709926,043f,8,80,96,255,75,140,9,0,0,0
0.710158,0316,8,33,214,10,33,26,0,127,0,0
0.710407,02a0,8,0,96,157,219,12,186,2,0,0
0.710634,0080,8,23,214,10,33,26,33,10,0,0
0.710869,0081,8,132,96,0,0,0,0,234,0,0
0.711117,018f,8,41,33,0,0,69,0,0,0,0
0.711353,0260,8,33,0,48,255,147,97,34,0,0
0.711581,0329,8,167,127,140,17,47,0,16,0,0
0.711829,0370,8,32,0,128,255,0,0,40,0,0
0.712065,0440,8,160,0,0,255,144,9,0,0,0
0.712318,04b0,8,0,0,0,0,0,0,0,0,0
0.712567,0164,8,8,0,0,0,0,8,0,0,0
0.712819,0510,8,0,0,0,0,0,0,0,0,0
0.713053,0545,8,15,0,141,55,0,58,0,0,0
0.714951,0153,8,128,16,255,0,255,16,158,0,0
0.715157,0220,8,3,7,4,9,0,59,16,0,0
0.715242,04b1,0,0,0,0,0,0,0,0,0,0
0.715492,0165,8,232,127,0,0,0,7,157,0,0
0.715669,02b0,5,0,0,7,119,0,0,0,0,0
0.715924,04b1,8,1,0,0,0,0,0,1,0,0
0.71709,0350,8,32,84,121,123,0,0,115,0,0
0.719688,04f2,8,0,16,56,0,0,0,150,0,0
0.719893,0316,8,33,184,10,33,26,0,127,0,0
0.720122,0329,8,167,127,140,17,47,0,16,0,0
0.720359,0080,8,23,184,10,33,26,33,251,0,0
0.720607,0081,8,132,96,0,0,0,0,219,0,0
0.720852,018f,8,41,33,0,0,69,0,0,0,0
0.721082,0260,8,33,0,48,255,147,101,61,0,0
0.72131,02a0,8,0,96,157,219,12,186,2,0,0
0.721551,0370,8,32,0,128,255,0,0,236,0,0
0.721801,0382,8,254,15,0,0,0,0,8,0,0
0.722039,043f,8,80,96,255,75,140,9,0,0,0
0.722284,0440,8,240,0,0,255,144,9,0,0,0
0.722536,04b1,8,1,0,0,0,0,0,1,0,0
0.722779,0164,8,8,0,0,0,0,9,1,0,0
0.723009,0545,8,15,0,140,56,0,59,0,0,0
0.724865,0153,8,128,16,255,0,255,32,174,0,0
0.725102,01f1,8,0,0,0,0,0,0,0,0,0
0.725326,0220,8,3,7,4,12,0,59,16,0,0
0.725506,02b0,5,0,0,7,136,0,0,0,0,0
0.725745,0165,8,216,127,0,0,0,8,161,0,0
0.725835,05a0,0,0,0,0,0,0,0,0,0,0
0.726101,05a0,8,0,0,0,0,0,0,0,0,0
0.729712,04f0,8,0,46,0,0,206,210,4,0,0
0.729929,04b0,8,0,0,0,0,0,0,0,0,0
0.730175,0164,8,8,0,0,0,0,10,2,0,0
0.730414,0316,8,33,184,10,33,26,0,127,0,0
0.730641,0329,8,167,127,140,17,47,0,16,0,0
0.730868,0080,8,23,184,10,33,26,33,236,0,0
0.731118,0081,8,132,96,0,0,0,0,204,0,0
0.731358,018f,8,41,33,0,0,69,0,0,0,0
0.73159,0260,8,33,0,48,255,147,101,0,0,0
0.731829,02a0,8,0,96,157,219,12,186,2,0,0
0.732075,0370,8,32,0,128,255,0,0,160,0,0
0.732314,043f,8,80,96,255,75,140,9,0,0,0
0.732552,0440,8,0,0,0,255,140,9,0,0,0
0.732786,0545,8,15,0,139,56,0,59,0,0,0
0.734791,0153,8,128,16,255,0,255,48,190,0,0
0.734999,0220,8,3,1,4,12,0,59,16,0,0
0.735472,02b0,5,0,0,7,153,0,0,0,0,0
0.735696,0165,8,248,127,0,0,0,9,128,0,0
0.736023,05a2,0,0,0,0,0,0,0,0,0,0
0.736193,05a2,4,0,165,1,0,0,0,0,0,0
0.736703,02c0,8,0,0,0,0,0,0,0,0,0
0.737074,0350,8,32,100,121,123,0,0,67,0,0
0.739746,04b1,8,1,0,0,0,0,0,1,0,0
0.739966,0164,8,8,0,0,0,0,11,3,0,0
0.740199,0316,8,33,164,10,33,26,0,127,0,0
0.740438,02a0,8,0,96,157,219,12,186,2,0,0
0.74067,0080,8,23,164,10,33,26,33,45,0,0
0.740912,0081,8,132,96,0,0,0,0,189,0,0
0.741159,018f,8,41,33,0,0,69,0,0,0,0
0.741391,0260,8,33,0,48,255,147,101,31,0,0
0.741623,0329,8,167,127,140,17,47,0,16,0,0
0.741861,0370,8,32,0,128,255,0,0,100,0,0
0.742108,0382,8,254,15,0,0,0,0,12,0,0
0.742349,043f,8,80,96,255,75,140,9,0,0,0
0.742594,0440,8,80,0,0,255,140,9,0,0,0
0.742836,04f2,8,0,16,56,0,0,0,151,0,0
0.743073,0545,8,15,0,139,57,0,60,0,0,0
0.744714,0153,8,128,16,255,0,255,64,206,0,0
0.744927,01f1,8,0,0,0,0,0,0,0,0,0
0.745154,0220,8,3,252,3,12,0,60,16,0,0
0.745473,02b0,5,0,0,7,154,0,0,0,0,0
0.745707,0165,8,248,127,0,0,0,10,131,0,0
0.746327,0153,0,0,0,0,0,0,0,0,0,0
0.746567,0153,8,128,16,255,0,255,64,206,0,0
0.749676,04b0,8,0,0,0,0,0,0,0,0,0
0.749893,0164,8,8,0,0,0,0,12,4,0,0
0.750125,0316,8,33,164,10,33,26,0,127,0,0
0.750361,0329,8,167,127,140,17,47,0,16,0,0
0.750596,0080,8,23,164,10,33,26,33,30,0,0
0.75084,0081,8,132,96,0,0,0,0,174,0,0
0.751079,0110,8,60,48,9,0,0,0,0,0,0
0.751319,018f,8,41,33,0,0,69,0,0,0,0
0.751553,0260,8,33,0,48,255,147,101,46,0,0
0.751792,02a0,8,0,96,157,219,12,186,2,0,0
0.75204,0370,8,32,0,128,255,0,0,40,0,0
0.752278,043f,8,80,96,255,75,136,9,0,0,0
0.752515,0440,8,160,0,0,255,136,9,0,0,0
